City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
698,Manzini,SZ,-26.25,31.5,70.21,89,100,3.04,light rain
699,Hohhot,CN,40.8106,111.6522,-0.11,71,0,4.47,clear sky
700,Nikki,BJ,9.9401,3.2108,75.13,19,17,4.59,few clouds
701,Baoning,CN,25.3378,110.026,49.86,76,40,4.47,scattered clouds
702,Sisimiut,GL,66.9395,-53.6735,15.51,85,58,9.66,broken clouds
703,Mananjary,MG,-21.2167,48.3333,72.86,88,16,1.12,light rain
704,Labrador,PH,16.0281,120.1442,78.93,70,93,10.56,overcast clouds
705,Xichang,CN,27.8964,102.2634,42.37,90,73,0.43,broken clouds
706,Ajdabiya,LY,30.7554,20.2263,58.78,65,3,8.34,clear sky
707,Shizilu,CN,35.1711,118.8289,29.07,42,0,0.07,clear sky
708,Foxton,NZ,-40.4667,175.3,76.73,67,100,2.19,overcast clouds
709,Trelew,AR,-43.249,-65.3051,61.03,53,99,16.46,light rain
710,Chifeng,CN,42.2683,118.9636,17.4,36,0,6.78,clear sky
711,Puerto Madryn,AR,-42.7692,-65.0385,62.94,47,59,19.55,broken clouds
712,Ostroh,UA,50.3294,26.5143,38.8,99,100,7.36,overcast clouds
713,Warri,NG,5.5167,5.75,79.34,87,49,3.4,scattered clouds
